room,game,hand,won,player0_preflop_fold,player0_flop_fold,player0_turn_fold,player0_river_fold,player0_bet,player0_preflop_bet,player0_flop_bet,player0_turn_bet,player0_river_bet,opponent_preflop_bets,opponent_flop_bets,opponent_turn_bets,opponent_river_bets,opponent_bet,starthandstrategy,flop_hand,turn_hand,river_hand
Aludra,187,101,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,187,104,0,0,0,1,0,19.799999999999997,9.0,19.799999999999997,19.799999999999997,19.799999999999997,11.499999999999998,52.9,100.8,120.6,120.6,3-Bet,Pair,Pair,
Aludra,187,106,0,0,0,0,0,7.199999999999999,4.0,7.199999999999999,7.199999999999999,7.199999999999999,9.0,22.6,29.800000000000004,37.0,37.0,Call,High Card,High Card,High Card
Aludra,187,112,0,0,0,1,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,5.999999999999999,7.5,16.2,38.699999999999996,38.699999999999996,Call,High Card,High Card,High Card
Aludra,187,113,1,0,0,0,0,71.1,71.1,71.1,71.1,71.1,73.6,144.7,215.8,286.9,286.9,4-Bet,,,
Aludra,187,117,1,0,0,0,0,15.0,2.5,2.5,4.5,15.0,5.5,8.0,16.499999999999996,42.0,42.0,Call,Pair,Two Pair,Full House
Aludra,187,118,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,187,119,1,0,0,0,0,20.4,20.4,20.4,20.4,20.4,40.8,61.199999999999996,81.6,101.99999999999999,101.99999999999999,Call,Pair,Two Pair,Two Pair
Aludra,187,120,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,187,126,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,32.99999999999999,45.8,48.8,51.8,51.8,Call,Three of a Kind,,
Aludra,187,130,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,4-Bet,,,
Aludra,187,132,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,187,137,0,0,0,0,1,3.9,2.0,2.0,3.9,3.9,5.0,6.999999999999999,16.599999999999994,29.299999999999997,29.299999999999997,Fold,High Card,High Card,Pair
Aludra,187,143,0,0,0,0,0,8.2,2.1999999999999997,4.2,6.200000000000001,8.2,6.1,16.299999999999997,26.500000000000004,38.70000000000001,38.70000000000001,Call,Pair,Pair,Pair
Aludra,187,147,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.999999999999999,15.0,21.0,27.0,27.0,Call,Pair,,
Aludra,187,150,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,187,154,1,0,0,0,0,7.999999999999999,1.0,7.999999999999999,7.999999999999999,7.999999999999999,3.0000000000000004,20.0,27.999999999999996,35.99999999999999,35.99999999999999,Fold,Pair,,
Aludra,187,156,1,0,0,0,0,20.599999999999994,2.9999999999999996,2.9999999999999996,6.599999999999999,20.599999999999994,5.999999999999999,8.999999999999998,22.799999999999997,57.4,57.4,Call,Pair,Two Pair,Two Pair
Aludra,187,162,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,187,166,1,0,0,0,0,22.9,1.0,3.0000000000000004,22.9,22.9,5.0,13.999999999999998,60.8,83.7,83.7,Fold,Pair,Three of a Kind,
Aludra,187,171,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,10.899999999999999,13.299999999999997,15.699999999999998,18.099999999999998,18.099999999999998,Call,,,
Aludra,187,175,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,187,179,0,0,0,1,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.0,8.0,13.0,16.0,16.0,Call,High Card,High Card,
Aludra,187,184,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,187,191,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,187,193,0,0,0,1,0,2.0,1.0,2.0,2.0,2.0,2.0,6.999999999999999,10.999999999999998,18.4,18.4,Call,High Card,High Card,Pair
Aludra,187,195,1,0,0,0,0,10.1,2.5,10.1,10.1,10.1,6.5,24.2,34.3,44.39999999999999,44.39999999999999,3-Bet,Pair,,
Aludra,187,200,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,13.0,24.000000000000004,35.0,46.0,46.0,3-Bet,,,
Aludra,187,211,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,5.0,10.6,13.1,15.6,15.6,Call,High Card,,
Aludra,187,214,0,0,0,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,5.5,7.0,8.5,8.5,Fold,Pair,Pair,Pair
Aludra,187,215,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,187,216,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,4-Bet,,,
Aludra,187,220,1,0,0,0,0,9.6,1.4999999999999998,3.1999999999999997,9.6,9.6,4.0,10.6,33.0,42.599999999999994,42.599999999999994,Fold,Pair,Pair,Pair
Aludra,188,2,1,0,0,0,0,99.0,1.4999999999999998,3.1999999999999997,3.1999999999999997,99.0,4.0,10.6,13.8,208.6,208.6,Fold,Pair,Two Pair,Full House
Aludra,188,4,1,0,0,0,0,103.8,2.4,2.4,2.4,103.8,4.3,6.699999999999999,9.099999999999998,214.29999999999998,214.29999999999998,Call,Three of a Kind,Full House,Full House
Aludra,188,6,0,0,0,1,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,5.5,10.0,11.499999999999998,11.499999999999998,Fold,High Card,High Card,
Aludra,188,10,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,188,12,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,188,20,0,1,0,0,0,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,19.4,21.6,23.8,26.000000000000004,26.000000000000004,Call,,,
Aludra,188,33,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,3-Bet,,,
Aludra,188,42,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.5,8.2,10.2,12.2,12.2,Fold,High Card,,
Aludra,188,48,0,0,0,0,1,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,3.8,5.2,6.6,10.8,10.8,Fold,High Card,Pair,Pair
Aludra,188,50,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5,1.5000000000000002,2.0,4.499999999999999,12.999999999999998,12.999999999999998,Call,High Card,High Card,Pair
Aludra,188,59,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,188,62,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,188,67,0,0,0,0,0,4.3999999999999995,2.4,2.4,4.3999999999999995,4.3999999999999995,4.8,7.199999999999999,15.599999999999998,19.999999999999996,19.999999999999996,Call,High Card,Pair,Pair
Aludra,188,68,1,0,0,0,0,6.999999999999999,2.5,2.5,6.999999999999999,6.999999999999999,5.5,8.0,23.999999999999996,30.999999999999996,30.999999999999996,Call,Pair,Two Pair,Two Pair
Aludra,188,70,0,0,0,1,0,13.5,8.0,13.5,13.5,13.5,16.0,40.49999999999999,74.4,87.9,87.9,3-Bet,Pair,Pair,
Aludra,188,71,1,0,0,0,0,80.7,8.999999999999998,80.7,80.7,80.7,17.999999999999996,242.1,322.8,403.5,403.5,Fold,Two Pair,Two Pair,Two Pair
Aludra,188,74,0,0,1,0,0,2.4,2.4,2.4,2.4,2.4,6.699999999999999,14.6,17.0,19.4,19.4,Call,Pair,,
Aludra,188,78,0,0,0,0,0,5.8999999999999995,2.9999999999999996,2.9999999999999996,5.8999999999999995,5.8999999999999995,5.0,8.0,19.7,25.599999999999998,25.599999999999998,Call,High Card,High Card,High Card
Aludra,188,84,1,0,0,0,0,67.79999999999998,2.0,3.4999999999999996,67.79999999999998,67.79999999999998,4.5,11.0,149.6,217.39999999999998,217.39999999999998,Fold,Three of a Kind,Three of a Kind,
Aludra,188,85,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,6.000000000000001,7.0,8.0,8.0,Fold,High Card,,
Aludra,188,90,1,0,0,0,0,16.2,2.4,2.4,5.4,16.2,3.8,6.199999999999999,17.6,55.400000000000006,55.400000000000006,Call,High Card,Pair,Flush
Aludra,188,93,1,0,0,0,0,13.0,2.0,3.8,3.8,13.0,4.5,11.899999999999999,15.699999999999998,37.9,37.9,Fold,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,188,97,1,0,0,0,0,31.099999999999998,2.9999999999999996,2.9999999999999996,10.2,31.099999999999998,5.999999999999999,8.999999999999998,33.599999999999994,85.59999999999998,85.59999999999998,Call,Pair,Pair,Pair
Aludra,188,98,0,0,0,0,0,12.000000000000002,1.4999999999999998,4.2,12.000000000000002,12.000000000000002,4.0,13.6,41.20000000000001,53.20000000000001,53.20000000000001,Fold,Two Pair,Two Pair,Two Pair
Aludra,188,103,1,0,0,0,0,6.999999999999999,2.0,2.0,2.0,6.999999999999999,7.5,9.499999999999998,11.499999999999998,23.499999999999996,23.499999999999996,Call,Pair,Pair,Pair
Aludra,188,106,0,0,1,0,0,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,26.999999999999996,33.99999999999999,62.99999999999999,70.0,70.0,Call,High Card,High Card,
Aludra,188,108,1,0,0,0,0,5.4,2.4,2.4,5.4,5.4,4.8,7.199999999999999,18.6,24.000000000000004,24.000000000000004,Call,Pair,Two Pair,Two Pair
Aludra,188,109,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,188,111,1,0,0,0,0,5.699999999999999,1.4999999999999998,5.699999999999999,5.699999999999999,5.699999999999999,4.0,18.099999999999998,23.799999999999997,29.499999999999996,29.499999999999996,Call,Pair,Pair,Pair
Aludra,188,120,1,0,0,0,0,10.4,2.4,2.4,2.4,10.4,3.8,6.199999999999999,8.6,35.0,35.0,3-Bet,Three of a Kind,Three of a Kind,Full House
Aludra,188,123,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,188,126,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,4-Bet,,,
Aludra,188,127,0,0,0,1,0,3.5999999999999996,1.9,3.5999999999999996,3.5999999999999996,3.5999999999999996,4.3,11.3,28.100000000000005,31.700000000000003,31.700000000000003,Call,High Card,High Card,
Aludra,188,128,0,0,1,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,8.700000000000001,10.2,11.7,11.7,Call,Pair,,
Aludra,188,130,1,0,0,0,0,11.299999999999999,2.4,6.3,6.3,11.299999999999999,4.8,18.9,25.2,41.5,41.5,Fold,High Card,High Card,Straight
Aludra,188,131,1,0,0,0,0,3.4999999999999996,2.5,2.5,3.4999999999999996,3.4999999999999996,5.0,7.5,12.000000000000002,15.500000000000002,15.500000000000002,Call,Pair,Straight,
Aludra,189,15,0,0,0,0,1,2.0,2.0,2.0,2.0,2.0,6.999999999999999,8.999999999999998,10.999999999999998,21.199999999999996,21.199999999999996,Fold,Pair,Pair,Pair
Aludra,189,16,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,189,17,0,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.5,8.5,11.5,14.500000000000002,14.500000000000002,Fold,High Card,High Card,High Card
Aludra,189,21,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,189,22,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,3.8,6.199999999999999,8.6,11.0,11.0,Call,Pair,Pair,Pair
Aludra,189,24,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,189,29,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.999999999999999,18.0,23.999999999999996,30.0,30.0,3-Bet,Pair,Pair,Pair
Aludra,189,33,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,189,40,1,0,0,0,0,37.8,2.9999999999999996,5.8999999999999995,11.599999999999998,37.8,5.0,16.7,39.699999999999996,129.9,129.9,Call,Pair,Two Pair,Two Pair
Aludra,190,1,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,190,4,1,0,0,0,0,4.3999999999999995,2.4,2.4,4.3999999999999995,4.3999999999999995,4.3,6.699999999999999,13.099999999999998,17.499999999999996,17.499999999999996,4-Bet,High Card,Pair,
Aludra,190,6,1,0,0,0,0,8.2,2.0,8.2,8.2,8.2,5.0,19.4,27.599999999999998,35.8,35.8,Call,Pair,,
Aludra,190,8,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.5,8.5,11.5,14.500000000000002,14.500000000000002,Fold,,,
Aludra,190,11,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,190,13,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,190,16,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,190,17,1,0,0,0,0,7.7,2.0,7.7,7.7,7.7,5.0,18.4,26.099999999999998,33.8,33.8,Fold,High Card,,
Aludra,190,18,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,190,24,1,0,0,0,0,8.0,2.4,2.4,5.0,8.0,3.8,6.199999999999999,16.4,30.4,30.4,Call,Pair,Two Pair,Two Pair
Aludra,190,26,0,0,0,0,0,19.0,2.9999999999999996,8.0,19.0,19.0,5.999999999999999,23.999999999999996,65.0,84.0,84.0,Call,High Card,Pair,Pair
Aludra,190,29,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,190,32,0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,5.0,6.999999999999999,8.999999999999998,10.999999999999998,10.999999999999998,Fold,High Card,High Card,High Card
Aludra,190,33,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,190,34,1,0,0,0,0,4.3,2.3,2.3,4.3,4.3,3.5999999999999996,5.8999999999999995,12.2,16.499999999999996,16.499999999999996,Call,High Card,Pair,
Aludra,190,35,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,190,38,1,0,0,0,0,19.699999999999996,1.4999999999999998,1.4999999999999998,5.799999999999999,19.699999999999996,4.5,5.999999999999999,20.4,53.99999999999999,53.99999999999999,Call,Two Pair,Two Pair,Full House
Aludra,190,41,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,10.4,12.799999999999999,15.2,17.599999999999998,17.599999999999998,Call,,,
Aludra,190,43,1,0,0,0,0,5.8999999999999995,1.2,1.2,1.2,5.8999999999999995,3.3999999999999995,4.6,5.799999999999999,16.4,16.4,Call,Pair,Pair,Two Pair
Aludra,190,44,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.0,8.0,11.0,14.0,14.0,Call,High Card,Pair,Flush
Aludra,190,45,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.5,8.5,11.5,14.500000000000002,14.500000000000002,Fold,,,
Aludra,190,49,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,5.0,5.999999999999999,6.999999999999999,7.999999999999999,7.999999999999999,Fold,Pair,Pair,
Aludra,190,51,1,0,0,0,0,17.299999999999997,2.0,5.3,5.3,17.299999999999997,4.5,16.4,21.7,50.99999999999999,50.99999999999999,Fold,High Card,High Card,High Card
Aludra,190,53,0,0,0,0,0,16.099999999999998,2.3,6.999999999999999,16.099999999999998,16.099999999999998,8.2,24.599999999999998,58.900000000000006,75.0,75.0,Call,Pair,Pair,Two Pair
Aludra,190,54,1,0,0,0,0,7.5,2.4,7.5,7.5,7.5,3.8,16.4,23.899999999999995,31.399999999999995,31.399999999999995,Call,High Card,,
Aludra,190,59,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,18.0,37.300000000000004,46.300000000000004,55.30000000000001,55.30000000000001,Call,High Card,,
Aludra,190,61,0,0,0,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,3.4999999999999996,5.0,6.5,8.0,8.0,Call,High Card,High Card,Pair
Aludra,190,65,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,190,67,0,1,0,0,0,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,14.7,16.9,19.099999999999998,21.299999999999997,21.299999999999997,Call,,,
Aludra,190,70,0,0,0,0,1,13.3,2.4,4.3999999999999995,13.3,13.3,3.8,12.2,43.3,68.6,68.6,Call,Pair,Three of a Kind,Three of a Kind
Aludra,190,71,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,190,74,1,0,0,0,0,4.0,2.0,2.0,4.0,4.0,5.0,6.999999999999999,13.0,17.0,17.0,Call,High Card,High Card,
Aludra,190,75,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,11.999999999999998,15.0,18.0,21.0,21.0,Call,,,
Aludra,190,82,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,3-Bet,,,
Aludra,190,84,1,0,0,0,0,18.7,2.9999999999999996,2.9999999999999996,7.8,18.7,5.999999999999999,8.999999999999998,26.4,66.89999999999999,66.89999999999999,Call,Pair,Pair,Pair
Aludra,191,1,1,0,0,0,0,9.0,9.0,9.0,9.0,9.0,11.7,20.699999999999996,29.699999999999996,38.699999999999996,38.699999999999996,Call,,,
Aludra,191,8,0,0,0,1,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,10.5,13.5,22.299999999999997,25.299999999999997,25.299999999999997,Call,High Card,Pair,
Aludra,191,12,1,0,0,0,0,13.4,2.4,2.4,2.4,13.4,4.8,7.199999999999999,9.6,45.0,45.0,3-Bet,Three of a Kind,Three of a Kind,Full House
Aludra,192,2,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,6.199999999999999,8.6,11.0,13.4,13.4,Call,High Card,High Card,Pair
Aludra,192,8,1,0,0,0,0,10.1,2.5,2.5,10.1,10.1,6.5,9.0,26.7,36.8,36.8,Call,Pair,Two Pair,
Aludra,192,12,1,0,0,0,0,36.5,2.0,3.9,11.899999999999999,36.5,4.5,12.2,40.099999999999994,125.80000000000001,125.80000000000001,Fold,Pair,Three of a Kind,Full House
Aludra,192,16,0,0,0,1,0,5.5,2.0,5.5,5.5,5.5,4.0,16.499999999999996,37.5,42.99999999999999,42.99999999999999,Fold,Pair,Pair,
Aludra,192,18,1,0,0,0,0,6.8,1.4999999999999998,1.4999999999999998,1.4999999999999998,6.8,4.0,5.5,7.0,19.1,19.1,Fold,Pair,Three of a Kind,Full House
Aludra,192,25,0,0,0,0,1,3.0000000000000004,1.0,1.0,3.0000000000000004,3.0000000000000004,4.499999999999999,5.499999999999999,12.5,20.3,20.3,Call,Two Pair,Two Pair,Two Pair
Aludra,192,27,1,0,0,0,0,8.699999999999998,2.9999999999999996,2.9999999999999996,8.699999999999998,8.699999999999998,5.0,8.0,22.399999999999995,31.099999999999994,31.099999999999994,Fold,High Card,High Card,
Aludra,192,29,1,0,0,0,0,9.2,2.5,2.5,2.5,9.2,5.5,8.0,10.5,33.1,33.1,Call,High Card,Pair,Pair
Aludra,192,30,1,0,0,0,0,6.8,1.4999999999999998,1.4999999999999998,1.4999999999999998,6.8,4.0,5.5,7.0,19.1,19.1,Call,High Card,Pair,Three of a Kind
Aludra,192,36,0,0,0,1,0,2.4,2.4,2.4,2.4,2.4,6.199999999999999,8.6,14.700000000000001,17.1,17.1,Call,Pair,Pair,
Aludra,192,37,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,192,43,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,8.3,9.3,10.299999999999999,10.299999999999999,Fold,Pair,,
Aludra,192,52,1,0,0,0,0,8.7,2.5,8.7,8.7,8.7,5.0,19.900000000000002,28.6,37.300000000000004,37.300000000000004,Fold,Pair,,
Aludra,192,54,0,0,0,0,0,2.4,2.4,2.4,2.4,2.4,6.199999999999999,8.6,11.0,13.4,13.4,Fold,High Card,High Card,High Card
Aludra,192,57,1,0,0,0,0,11.7,1.0,3.1999999999999997,3.1999999999999997,11.7,3.0000000000000004,10.6,13.8,34.0,34.0,Call,Pair,Pair,Pair
Aludra,192,60,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,6.199999999999999,7.199999999999999,8.2,8.2,Fold,Pair,,
Aludra,192,65,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,14.0,20.0,26.0,26.0,Call,Pair,,
Aludra,192,66,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,4-Bet,,,
Aludra,192,67,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,192,74,0,0,0,0,0,8.999999999999998,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,5.0,8.0,20.0,34.99999999999999,34.99999999999999,Fold,High Card,Pair,Two Pair
Aludra,192,80,1,0,0,0,0,10.5,1.2,2.8000000000000003,2.8000000000000003,10.5,3.3999999999999995,9.4,12.200000000000001,30.400000000000002,30.400000000000002,Call,Pair,Two Pair,Two Pair
Aludra,192,81,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,192,91,1,0,0,0,0,7.9,2.4,2.4,7.9,7.9,4.3,6.699999999999999,20.099999999999998,27.999999999999996,27.999999999999996,Call,Pair,Pair,
Aludra,192,95,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,3-Bet,,,
Aludra,192,101,0,0,1,0,0,7.5,7.5,7.5,7.5,7.5,15.0,34.4,41.89999999999999,49.39999999999999,49.39999999999999,Call,Pair,,
Aludra,192,107,1,0,0,0,0,12.7,1.9,3.6999999999999997,3.6999999999999997,12.7,4.3,11.599999999999998,15.299999999999997,36.99999999999999,36.99999999999999,Call,High Card,Flush,Flush
Aludra,192,108,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,192,109,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,3-Bet,,,
Aludra,192,112,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
